Local;Codigo 1000;Artigo;Metragem
RUA A COLUNA 28 GAVETA 07;1000983237;28 01 1120;99,91
RUA A COLUNA 29 GAVETA 03;1000958755;28 01 1120;96,93
RUA A COLUNA 29 GAVETA 03;1000958760;28 01 1120;85,58
RUA A COLUNA 29 GAVETA 03;1000958756;28 01 1120;96,98
RUA A COLUNA 29 GAVETA 03;1000958754;28 01 1120;97
RUA A COLUNA 29 GAVETA 03;1000958753;28 01 1120;97,03
RUA A COLUNA 29 GAVETA 03;1000958757;28 01 1120;97,01
RUA A COLUNA 31 GAVETA 08;1000983234;28 01 1120;99,77
RUA A COLUNA 31 GAVETA 08;1000983232;28 01 1120;99,57
RUA A COLUNA 31 GAVETA 08;1000983231;28 01 1120;98,32
RUA A COLUNA 31 GAVETA 08;1000983226;28 01 1120;98,94
RUA A COLUNA 31 GAVETA 08;1000983228;28 01 1120;68,5
RUA A COLUNA 31 GAVETA 08;1000983227;28 01 1120;99,09
RUA A COLUNA 31 GAVETA 08;1000983225;28 01 1120;98,93
RUA A COLUNA 31 GAVETA 08;1000983233;28 01 1120;99,89
RUA A COLUNA 31 GAVETA 08;1000983224;28 01 1120;99,05
RUA A COLUNA 32 GAVETA 04;1000957806;28 01 1120;99,46
RUA A COLUNA 32 GAVETA 04;1000957805;28 01 1120;93,01
RUA A COLUNA 32 GAVETA 04;1000957808;28 01 1120;99,52
RUA A COLUNA 32 GAVETA 04;1000957821;28 01 1120;103,99
RUA A COLUNA 32 GAVETA 04;1000957809;28 01 1120;75,96
RUA A COLUNA 32 GAVETA 04;1000957818;28 01 1120;96,98
RUA A COLUNA 32 GAVETA 04;1000957820;28 01 1120;100,2
RUA A COLUNA 32 GAVETA 04;1000957819;28 01 1120;95,18
RUA A COLUNA 33 GAVETA 06;1000983085;28 01 1120;103,45
RUA A COLUNA 33 GAVETA 06;1000983081;28 01 1120;100,09
RUA A COLUNA 33 GAVETA 06;1000983084;28 01 1120;103,63
RUA A COLUNA 33 GAVETA 06;1000983082;28 01 1120;92,85
RUA A COLUNA 33 GAVETA 06;1000983079;28 01 1120;99,75
RUA A COLUNA 33 GAVETA 06;1000983083;28 01 1120;55,48
RUA A COLUNA 33 GAVETA 06;1000983086;28 01 1120;103,46
RUA A COLUNA 33 GAVETA 06;1000983080;28 01 1120;99,98
RUA A COLUNA 34 GAVETA 03;1000957829;28 01 1120;100,67
RUA A COLUNA 34 GAVETA 03;1000957830;28 01 1120;95,75
RUA A COLUNA 34 GAVETA 03;1000957822;28 01 1120;95,41
RUA A COLUNA 34 GAVETA 03;1000957825;28 01 1120;100,51
RUA A COLUNA 34 GAVETA 03;1000957832;28 01 1120;95,9
RUA A COLUNA 34 GAVETA 03;1000957827;28 01 1120;100,43
RUA A COLUNA 34 GAVETA 03;1000957828;28 01 1120;100,55
RUA A COLUNA 34 GAVETA 03;1000957826;28 01 1120;100,55
RUA A COLUNA 34 GAVETA 04;1000983074;28 01 1120;100,01
RUA A COLUNA 34 GAVETA 04;1000983077;28 01 1120;99,98
RUA A COLUNA 34 GAVETA 04;1000983076;28 01 1120;100,2
RUA A COLUNA 34 GAVETA 04;1000983075;28 01 1120;99,94
RUA A COLUNA 34 GAVETA 04;1000983071;28 01 1120;103,37
RUA A COLUNA 34 GAVETA 04;1000983070;28 01 1120;96,68
RUA A COLUNA 34 GAVETA 04;1000983078;28 01 1120;99,96
RUA A COLUNA 34 GAVETA 04;1000983073;28 01 1120;100,09
RUA A COLUNA 34 GAVETA 04;1000983072;28 01 1120;100,1
RUA B COLUNA 01 GAVETA 02;1000983215;28 01 1120;99,42
RUA B COLUNA 01 GAVETA 02;1000983221;28 01 1120;98,95
RUA B COLUNA 01 GAVETA 02;1000983220;28 01 1120;99,05
RUA B COLUNA 01 GAVETA 02;1000983219;28 01 1120;98,89
RUA B COLUNA 01 GAVETA 02;1000983218;28 01 1120;99,18
RUA B COLUNA 01 GAVETA 02;1000983222;28 01 1120;98,97
RUA B COLUNA 01 GAVETA 02;1000983223;28 01 1120;99,02
RUA B COLUNA 01 GAVETA 02;1000983216;28 01 1120;99,17
RUA B COLUNA 01 GAVETA 02;1000983217;28 01 1120;98,83
RUA B COLUNA 02 GAVETA 08;1000947180;28 01 1120;95,84
RUA B COLUNA 02 GAVETA 08;1000958918;28 01 1120;21,24
RUA B COLUNA 02 GAVETA 08;1000958933;28 01 1120;89,34
RUA B COLUNA 02 GAVETA 08;1000957807;28 01 1120;99,41
RUA B COLUNA 04 GAVETA 08;1000957799;28 01 1120;80,73
RUA B COLUNA 04 GAVETA 08;1000957804;28 01 1120;103,18
RUA B COLUNA 04 GAVETA 08;1000957803;28 01 1120;103,18
RUA B COLUNA 04 GAVETA 08;1000957801;28 01 1120;101,27
RUA B COLUNA 04 GAVETA 08;1000957800;28 01 1120;71,95
RUA B COLUNA 04 GAVETA 08;1000957797;28 01 1120;96,51
RUA B COLUNA 04 GAVETA 08;1000957802;28 01 1120;101,71
RUA B COLUNA 04 GAVETA 08;1000957798;28 01 1120;95,53
RUA B COLUNA 04 GAVETA 08;1000957796;28 01 1120;95,04
RUA B COLUNA 07 GAVETA 05;1000960370;28 01 1120;48,2
RUA B COLUNA 07 GAVETA 05;1000960369;28 01 1120;98,25
RUA B COLUNA 07 GAVETA 05;1000960373;28 01 1120;103,03
RUA B COLUNA 07 GAVETA 05;1000960371;28 01 1120;101,83
RUA B COLUNA 07 GAVETA 05;1000960374;28 01 1120;74,25
RUA B COLUNA 07 GAVETA 05;1000960372;28 01 1120;101,23
RUA B COLUNA 07 GAVETA 05;1000960368;28 01 1120;65,28
RUA B COLUNA 07 GAVETA 05;1000960367;28 01 1120;100,36
RUA B COLUNA 11 GAVETA 06;1000958068;28 01 1120;104,16
RUA B COLUNA 11 GAVETA 06;1000958073;28 01 1120;103,95
RUA B COLUNA 11 GAVETA 06;1000958075;28 01 1120;21,82
RUA B COLUNA 11 GAVETA 06;1000958067;28 01 1120;104,27
RUA B COLUNA 11 GAVETA 06;1000958074;28 01 1120;103,84
RUA B COLUNA 11 GAVETA 06;1000958069;28 01 1120;104,1
RUA B COLUNA 11 GAVETA 06;1000958065;28 01 1120;35,24
RUA B COLUNA 11 GAVETA 06;1000958071;28 01 1120;103,86
RUA B COLUNA 11 GAVETA 06;1000958072;28 01 1120;104,13
RUA B COLUNA 11 GAVETA 06;1000958070;28 01 1120;104,14
RUA B COLUNA 23 GAVETA 04;1000957915;28 01 1120;100,45
RUA B COLUNA 23 GAVETA 04;1000957916;28 01 1120;100,5
RUA B COLUNA 23 GAVETA 04;1000957909;28 01 1120;101,25
RUA B COLUNA 23 GAVETA 04;1000957912;28 01 1120;100,53
RUA B COLUNA 23 GAVETA 04;1000957911;28 01 1120;100,46
RUA B COLUNA 23 GAVETA 04;1000957917;28 01 1120;100,3
RUA B COLUNA 23 GAVETA 04;1000957914;28 01 1120;100,41
RUA B COLUNA 23 GAVETA 04;1000957908;28 01 1120;100,67
RUA B COLUNA 28 GAVETA 07;1000959394;28 01 1120;99,85
RUA B COLUNA 28 GAVETA 07;1000959392;28 01 1120;100,15
RUA B COLUNA 28 GAVETA 07;1000959393;28 01 1120;100,27
RUA B COLUNA 28 GAVETA 07;1000959389;28 01 1120;99,68
RUA B COLUNA 28 GAVETA 07;1000959390;28 01 1120;96,99
RUA B COLUNA 28 GAVETA 07;1000959397;28 01 1120;99,99
RUA B COLUNA 28 GAVETA 07;1000959391;28 01 1120;90,61
RUA B COLUNA 28 GAVETA 07;1000959396;28 01 1120;99,92
RUA B COLUNA 28 GAVETA 07;1000959395;28 01 1120;99,91
RUA B COLUNA 33 GAVETA 02;1000983877;28 01 1120;84,06
RUA B COLUNA 33 GAVETA 02;1000983870;28 01 1120;98,23
RUA B COLUNA 33 GAVETA 02;1000983869;28 01 1120;98,08
RUA B COLUNA 33 GAVETA 02;1000983876;28 01 1120;98,18
RUA B COLUNA 33 GAVETA 02;1000983873;28 01 1120;98,25
RUA B COLUNA 33 GAVETA 02;1000983874;28 01 1120;98,06
RUA B COLUNA 33 GAVETA 02;1000983875;28 01 1120;98,27
RUA B COLUNA 33 GAVETA 02;1000983872;28 01 1120;98,08
RUA B COLUNA 33 GAVETA 02;1000983871;28 01 1120;98,2
RUA B COLUNA 35 GAVETA 03;1000959402;28 01 1120;100,01
RUA B COLUNA 35 GAVETA 03;1000959403;28 01 1120;99,83
RUA B COLUNA 35 GAVETA 03;1000959401;28 01 1120;100,18
RUA B COLUNA 35 GAVETA 03;1000959406;28 01 1120;73,41
RUA B COLUNA 35 GAVETA 03;1000959404;28 01 1120;99,84
RUA B COLUNA 35 GAVETA 03;1000959399;28 01 1120;99,8
RUA B COLUNA 35 GAVETA 03;1000959400;28 01 1120;99,97
RUA B COLUNA 35 GAVETA 03;1000959405;28 01 1120;99,87
RUA C COLUNA 11 GAVETA 02;1000958085;28 01 1120;31,61
RUA C COLUNA 11 GAVETA 02;1000958077;28 01 1120;87,52
RUA C COLUNA 11 GAVETA 02;1000958172;28 01 1120;102,53
RUA C COLUNA 11 GAVETA 02;1000958081;28 01 1120;90,06
RUA C COLUNA 11 GAVETA 02;1000958170;28 01 1120;102,51
RUA C COLUNA 11 GAVETA 02;1000958171;28 01 1120;102,48
RUA C COLUNA 11 GAVETA 02;1000958087;28 01 1120;36,49
RUA C COLUNA 11 GAVETA 02;1000958083;28 01 1120;48,47
RUA C COLUNA 11 GAVETA 02;1000958084;28 01 1120;90,14
RUA C COLUNA 11 GAVETA 02;1000958082;28 01 1120;89,98
RUA C COLUNA 20 GAVETA 07;1000983201;28 01 1120;102,64
RUA C COLUNA 20 GAVETA 07;1000983202;28 01 1120;102,71
RUA C COLUNA 20 GAVETA 07;1000983197;28 01 1120;102,87
RUA C COLUNA 20 GAVETA 07;1000983198;28 01 1120;102,72
RUA C COLUNA 20 GAVETA 07;1000983205;28 01 1120;102,96
RUA C COLUNA 20 GAVETA 07;1000983204;28 01 1120;102,82
RUA C COLUNA 20 GAVETA 07;1000983200;28 01 1120;102,61
RUA C COLUNA 20 GAVETA 07;1000983199;28 01 1120;102,59
RUA C COLUNA 20 GAVETA 07;1000983203;28 01 1120;102,83
RUA C COLUNA 24 GAVETA 04;1000957924;28 01 1120;97
RUA C COLUNA 24 GAVETA 04;1000957923;28 01 1120;96,97
RUA C COLUNA 24 GAVETA 04;1000957922;28 01 1120;82,26
RUA C COLUNA 24 GAVETA 04;1000957925;28 01 1120;97,12
RUA C COLUNA 24 GAVETA 04;1000957926;28 01 1120;58,56
RUA C COLUNA 24 GAVETA 04;1000957918;28 01 1120;100,51
RUA C COLUNA 24 GAVETA 04;1000957919;28 01 1120;100,61
RUA C COLUNA 24 GAVETA 04;1000957920;28 01 1120;100,41
RUA C COLUNA 24 GAVETA 04;1000957921;28 01 1120;100,49
RUA C COLUNA 35 GAVETA 03;1000957752;28 01 1120;98,91
RUA C COLUNA 35 GAVETA 03;1000957753;28 01 1120;99,41
RUA C COLUNA 35 GAVETA 03;1000957793;28 01 1120;96,4
RUA C COLUNA 35 GAVETA 03;1000957794;28 01 1120;93,45
RUA C COLUNA 35 GAVETA 03;1000957795;28 01 1120;95,34
RUA C COLUNA 35 GAVETA 03;1000957754;28 01 1120;99,4
RUA C COLUNA 35 GAVETA 03;1000957755;28 01 1120;72,17
RUA C COLUNA 35 GAVETA 03;1000957750;28 01 1120;99,42
RUA C COLUNA 35 GAVETA 03;1000957751;28 01 1120;98,77
RUA D COLUNA 03 GAVETA 02;1000983598;28 01 1120;103,62
RUA D COLUNA 03 GAVETA 02;1000983597;28 01 1120;103,74
RUA D COLUNA 03 GAVETA 02;1000983596;28 01 1120;103,65
RUA D COLUNA 03 GAVETA 02;1000983590;28 01 1120;97,39
RUA D COLUNA 03 GAVETA 02;1000983594;28 01 1120;103,97
RUA D COLUNA 03 GAVETA 02;1000983595;28 01 1120;103,81
RUA D COLUNA 03 GAVETA 02;1000983561;28 01 1120;103,55
RUA D COLUNA 03 GAVETA 02;1000983593;28 01 1120;103,96
RUA D COLUNA 03 GAVETA 02;1000983591;28 01 1120;80,55
RUA D COLUNA 08 GAVETA 07;1000958304;28 01 1120;100,91
RUA D COLUNA 08 GAVETA 07;1000958305;28 01 1120;100,91
RUA D COLUNA 08 GAVETA 07;1000958299;28 01 1120;97,07
RUA D COLUNA 08 GAVETA 07;1000958298;28 01 1120;100,09
RUA D COLUNA 08 GAVETA 07;1000958296;28 01 1120;100,6
RUA D COLUNA 08 GAVETA 07;1000958297;28 01 1120;100,93
RUA D COLUNA 08 GAVETA 07;1000958302;28 01 1120;101,31
RUA D COLUNA 08 GAVETA 07;1000958303;28 01 1120;100,47
RUA D COLUNA 08 GAVETA 07;1000958301;28 01 1120;87,03
RUA D COLUNA 08 GAVETA 08;1000983310;28 01 1120;98,94
RUA D COLUNA 08 GAVETA 08;1000983312;28 01 1120;99,03
RUA D COLUNA 08 GAVETA 08;1000983311;28 01 1120;98,95
RUA D COLUNA 08 GAVETA 08;1000983313;28 01 1120;98,77
RUA D COLUNA 08 GAVETA 08;1000983264;28 01 1120;97,27
RUA D COLUNA 08 GAVETA 08;1000983267;28 01 1120;89,18
RUA D COLUNA 08 GAVETA 08;1000983266;28 01 1120;97,22
RUA D COLUNA 08 GAVETA 08;1000983265;28 01 1120;97,25
RUA D COLUNA 08 GAVETA 08;1000983314;28 01 1120;99,04
RUA D COLUNA 15 GAVETA 02;1000983323;28 01 1120;99,06
RUA D COLUNA 15 GAVETA 02;1000983320;28 01 1120;98,94
RUA D COLUNA 15 GAVETA 02;1000983319;28 01 1120;98,96
RUA D COLUNA 15 GAVETA 02;1000983322;28 01 1120;99,02
RUA D COLUNA 15 GAVETA 02;1000983321;28 01 1120;99,13
RUA D COLUNA 15 GAVETA 02;1000983316;28 01 1120;98,85
RUA D COLUNA 15 GAVETA 02;1000983315;28 01 1120;99,07
RUA D COLUNA 15 GAVETA 02;1000983318;28 01 1120;99
RUA D COLUNA 15 GAVETA 02;1000983317;28 01 1120;98,88
RUA D COLUNA 22 GAVETA 01;1000961959;28 01 1120;85,11
RUA D COLUNA 22 GAVETA 01;1000961951;28 01 1120;101,03
RUA D COLUNA 22 GAVETA 01;1000961953;28 01 1120;92,36
RUA D COLUNA 22 GAVETA 01;1000961950;28 01 1120;100,74
RUA D COLUNA 22 GAVETA 01;1000961947;28 01 1120;104,13
RUA D COLUNA 22 GAVETA 01;1000961948;28 01 1120;104,06
RUA D COLUNA 22 GAVETA 01;1000961949;28 01 1120;104,67
RUA D COLUNA 23 GAVETA 01;1000958848;28 01 1120;84,59
RUA D COLUNA 23 GAVETA 03;1000961938;28 01 1120;74,39
RUA D COLUNA 23 GAVETA 03;1000961941;28 01 1120;98,85
RUA D COLUNA 23 GAVETA 03;1000961939;28 01 1120;102,4
RUA D COLUNA 23 GAVETA 03;1000961943;28 01 1120;98,87
RUA D COLUNA 23 GAVETA 03;1000961942;28 01 1120;99,19
RUA D COLUNA 23 GAVETA 03;1000961940;28 01 1120;98,38
RUA D COLUNA 23 GAVETA 03;1000961946;28 01 1120;104,07
RUA D COLUNA 23 GAVETA 03;1000961944;28 01 1120;92,79
RUA D COLUNA 26 GAVETA 06;1000983868;28 01 1120;81,38
RUA D COLUNA 26 GAVETA 06;1000983866;28 01 1120;96,63
RUA D COLUNA 26 GAVETA 06;1000983860;28 01 1120;97,15
RUA D COLUNA 26 GAVETA 06;1000983861;28 01 1120;96,91
RUA D COLUNA 26 GAVETA 06;1000983862;28 01 1120;96,04
RUA D COLUNA 26 GAVETA 06;1000983864;28 01 1120;96,66
RUA D COLUNA 26 GAVETA 06;1000983865;28 01 1120;96,45
RUA D COLUNA 26 GAVETA 06;1000983867;28 01 1120;96,55
RUA D COLUNA 30 GAVETA 04;1000983325;28 01 1120;99,04
RUA D COLUNA 30 GAVETA 04;1000983324;28 01 1120;99,13
RUA D COLUNA 30 GAVETA 04;1000983327;28 01 1120;85,57
RUA D COLUNA 30 GAVETA 04;1000983599;28 01 1120;103,66
RUA D COLUNA 30 GAVETA 04;1000983326;28 01 1120;99
RUA D COLUNA 30 GAVETA 04;1000983600;28 01 1120;84,94
RUA E COLUNA 04 GAVETA 05;1000983713;28 01 1120;104,14
RUA E COLUNA 04 GAVETA 05;1000983715;28 01 1120;88,69
RUA E COLUNA 04 GAVETA 05;1000983708;28 01 1120;104,29
RUA E COLUNA 04 GAVETA 05;1000983714;28 01 1120;104,1
RUA E COLUNA 04 GAVETA 05;1000983709;28 01 1120;104,04
RUA E COLUNA 04 GAVETA 05;1000983712;28 01 1120;104,02
RUA E COLUNA 04 GAVETA 05;1000983711;28 01 1120;104,29
RUA E COLUNA 04 GAVETA 05;1000983710;28 01 1120;103,9
RUA E COLUNA 06 GAVETA 05;1000983458;28 01 1120;85,64
RUA E COLUNA 06 GAVETA 05;1000983460;28 01 1120;78,14
RUA E COLUNA 06 GAVETA 05;1000983454;28 01 1120;100,44
RUA E COLUNA 06 GAVETA 05;1000983459;28 01 1120;96,91
RUA E COLUNA 06 GAVETA 05;1000983457;28 01 1120;100,54
RUA E COLUNA 06 GAVETA 05;1000983456;28 01 1120;100,56
RUA E COLUNA 06 GAVETA 05;1000983455;28 01 1120;100,42
RUA E COLUNA 08 GAVETA 08;1000983438;28 01 1120;102,06
RUA E COLUNA 08 GAVETA 08;1000983432;28 01 1120;101,54
RUA E COLUNA 08 GAVETA 08;1000983436;28 01 1120;90,63
RUA E COLUNA 08 GAVETA 08;1000983439;28 01 1120;33,44
RUA E COLUNA 08 GAVETA 08;1000983435;28 01 1120;101,95
RUA E COLUNA 08 GAVETA 08;1000983437;28 01 1120;101,79
RUA E COLUNA 08 GAVETA 08;1000983433;28 01 1120;101,8
RUA E COLUNA 08 GAVETA 08;1000983434;28 01 1120;101,96
RUA E COLUNA 08 GAVETA 08;1000983431;28 01 1120;101,59
RUA E COLUNA 10 GAVETA 03;1000958536;28 01 1120;96,88
RUA E COLUNA 10 GAVETA 03;1000958535;28 01 1120;96,9
RUA E COLUNA 10 GAVETA 03;1000958532;28 01 1120;97,51
RUA E COLUNA 10 GAVETA 03;1000958534;28 01 1120;97,06
RUA E COLUNA 10 GAVETA 03;1000958538;28 01 1120;96,94
RUA E COLUNA 10 GAVETA 03;1000958531;28 01 1120;97,79
RUA E COLUNA 10 GAVETA 03;1000958539;28 01 1120;97,26
RUA E COLUNA 10 GAVETA 03;1000958537;28 01 1120;96,78
RUA F COLUNA 07 GAVETA 01;1000983752;28 01 1120;99,39
RUA F COLUNA 07 GAVETA 01;1000983748;28 01 1120;99,51
RUA F COLUNA 07 GAVETA 01;1000983744;28 01 1120;99,64
RUA F COLUNA 07 GAVETA 01;1000983750;28 01 1120;99,42
RUA F COLUNA 07 GAVETA 01;1000983751;28 01 1120;99,2
RUA F COLUNA 07 GAVETA 01;1000983749;28 01 1120;99,28
RUA F COLUNA 07 GAVETA 01;1000983745;28 01 1120;99,61
RUA F COLUNA 07 GAVETA 01;1000983747;28 01 1120;99,61
RUA F COLUNA 07 GAVETA 01;1000983746;28 01 1120;99,71
RUA F COLUNA 08 GAVETA 01;1000983758;28 01 1120;99,32
RUA F COLUNA 08 GAVETA 01;1000983761;28 01 1120;90,2
RUA F COLUNA 08 GAVETA 01;1000983760;28 01 1120;99,87
RUA F COLUNA 08 GAVETA 01;1000983756;28 01 1120;99,44
RUA F COLUNA 08 GAVETA 01;1000983757;28 01 1120;99,41
RUA F COLUNA 08 GAVETA 01;1000983754;28 01 1120;99,39
RUA F COLUNA 08 GAVETA 01;1000983753;28 01 1120;99,27
RUA F COLUNA 08 GAVETA 01;1000983759;28 01 1120;99,39
RUA F COLUNA 08 GAVETA 01;1000983755;28 01 1120;99,53
RUA F COLUNA 11 GAVETA 02;1000983778;28 01 1120;97,33
RUA F COLUNA 11 GAVETA 02;1000983775;28 01 1120;104,31
RUA F COLUNA 11 GAVETA 02;1000983777;28 01 1120;97,4
RUA F COLUNA 11 GAVETA 02;1000983772;28 01 1120;104,19
RUA F COLUNA 11 GAVETA 02;1000983779;28 01 1120;89,06
RUA F COLUNA 11 GAVETA 02;1000983773;28 01 1120;104,12
RUA F COLUNA 11 GAVETA 02;1000983776;28 01 1120;104,35
RUA F COLUNA 11 GAVETA 02;1000983774;28 01 1120;104,3
RUA H COLUNA 13 GAVETA 04;1000958311;28 01 1120;101,1
RUA H COLUNA 13 GAVETA 04;1000958306;28 01 1120;100,89
RUA H COLUNA 13 GAVETA 04;1000958307;28 01 1120;100,97
RUA H COLUNA 13 GAVETA 04;1000958308;28 01 1120;100,91
RUA H COLUNA 13 GAVETA 04;1000958309;28 01 1120;101,19
RUA H COLUNA 13 GAVETA 04;1000958312;28 01 1120;101,49
RUA H COLUNA 13 GAVETA 04;1000958310;28 01 1120;101,12
RUA H COLUNA 50 GAVETA 03;1000959412;28 01 1120;90,69
RUA H COLUNA 50 GAVETA 03;1000959411;28 01 1120;101,15
RUA H COLUNA 50 GAVETA 03;1000959906;28 01 1120;82,06
RUA H COLUNA 50 GAVETA 03;1000959410;28 01 1120;100,67
SALA DE AMOSTRA COLUNA 01 GAVETA 01;1000947182;28 01 1120;85,1
SALA DE AMOSTRA COLUNA 01 GAVETA 01;1000945067;28 01 1120;99,91
SALA DE AMOSTRA COLUNA 01 GAVETA 01;1000945066;28 01 1120;99,58
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931809;28 01 1701;108,28
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931812;28 01 1701;98,02
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000928163;28 01 1701;108,59
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000928165;28 01 1701;108,53
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931798;28 01 1701;108,27
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000928467;28 01 1701;111,33
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000928462;28 01 1701;111,39
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931803;28 01 1701;108,37
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931806;28 01 1701;108,46
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000930800;28 01 1701;113,62
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000928162;28 01 1701;108,91
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000928157;28 01 1701;106,56
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000928181;28 01 1701;107,66
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931033;28 01 1701;104,28
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931015;28 01 1701;107,5
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931195;28 01 1701;111,25
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000930813;28 01 1701;113,65
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000930812;28 01 1701;113,87
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931814;28 01 1701;105,2
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000930799;28 01 1701;108,52
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000933563;28 01 1701;108,71
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000933562;28 01 1701;108,75
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931585;28 01 1701;44,37
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000931564;28 01 1701;106,47
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000933502;28 01 1701;111,97
DEPOSITO ALGODAO COLUNA 03 GAVETA 01;1000933501;28 01 1701;111,99
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000962162;28 01 1701;61,92
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935903;28 01 1701;53,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935902;28 01 1701;107,55
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935896;28 01 1701;109,86
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000940138;28 01 1701;109,06
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000942119;28 01 1701;103,89
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000942118;28 01 1701;82,13
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919020;28 01 1701;113
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000913624;28 01 1701;115,5
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000913621;28 01 1701;115,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000940141;28 01 1701;109,15
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000909705;28 01 1701;118
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000942121;28 01 1701;109,71
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000913620;28 01 1701;115,3
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000913618;28 01 1701;116,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000910262;28 01 1701;115,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935896;28 01 1701;109,86
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000910270;28 01 1701;104,1
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000910350;28 01 1701;112,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000898041;28 01 1701;112,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935903;28 01 1701;53,9
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000950511;28 01 1701;112,02
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000939048;28 01 1701;111,77
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000938631;28 01 1701;28,61
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000935902;28 01 1701;107,55
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000952727;28 01 1701;110,92
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000938488;28 01 1701;101,06
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000928158;28 01 1701;63,77
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000910652;28 01 1701;111,8
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000919316;28 01 1701;116,8
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000910651;28 01 1701;117,6
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000910649;28 01 1701;117,4
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000898041;28 01 1701;112,2
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000951804;28 01 1701;111,36
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000951800;28 01 1701;111,43
DEPOSITO DE PALETES VAZIOS DEPOSITO 01 DEPOSITO 01;1000951796;28 01 1701;111,24
RUA B COLUNA 20 GAVETA 05;1000961656;28 01 1701;71,08
RUA B COLUNA 20 GAVETA 05;1000961638;28 01 1701;32,17
